,acc,rec,epoch,dataset
fold1,0.5958702064896755,0.559045071342392,88,iemocap_msp-improv
fold1,0.6429942418426103,0.6439201951190234,88,iemocap
fold1,0.5664670658682635,0.48758236696108476,88,msp-improv
fold2,0.5984804208065458,0.5577739070234978,93,iemocap_msp-improv
fold2,0.6509433962264151,0.6605613412090358,93,iemocap
fold2,0.5749364944961897,0.5089501587884301,93,msp-improv
fold3,0.5771476230191827,0.5370960984498179,92,iemocap_msp-improv
fold3,0.6140350877192983,0.5713586768426048,92,iemocap
fold3,0.5367132867132867,0.48674583205135113,92,msp-improv
fold4,0.5576923076923077,0.4976008254259082,84,iemocap_msp-improv
fold4,0.5430711610486891,0.5138061438348794,84,iemocap
fold4,0.5661605206073753,0.48916613689340965,84,msp-improv
fold5,0.538034425319267,0.4729900594001441,54,iemocap_msp-improv
fold5,0.6046511627906976,0.5021252728595682,54,iemocap
fold5,0.49252336448598133,0.4419714239346583,54,msp-improv
average,0.5734449966653957,0.524901192328352,54,iemocap_msp-improv
average,0.6111390099255422,0.5783543259730223,54,iemocap
average,0.5473601464342193,0.48288318372578676,54,msp-improv
