,acc,rec,epoch,dataset
fold1,0.6349462365591397,0.5606764940495723,73,msp-improv_crema-d
fold1,0.6023952095808384,0.4977960737213877,73,msp-improv
fold1,0.6614634146341464,0.5881587289041239,73,crema-d
fold2,0.5926622765757291,0.521761058648095,98,msp-improv_crema-d
fold2,0.5258255715495342,0.42928250780885957,98,msp-improv
fold2,0.6761904761904762,0.6017342670497392,98,crema-d
fold3,0.6005326231691078,0.6316241644227416,68,msp-improv_crema-d
fold3,0.5402097902097902,0.5494852798882635,68,msp-improv
fold3,0.6376344086021506,0.6666477648370798,68,crema-d
fold4,0.6096514745308311,0.588714387408666,88,msp-improv_crema-d
fold4,0.5553145336225597,0.548813307904217,88,msp-improv
fold4,0.662778366914104,0.6103794831294671,88,crema-d
fold5,0.5358024691358024,0.5029183571083851,45,msp-improv_crema-d
fold5,0.4308411214953271,0.3977975924245577,45,msp-improv
fold5,0.6534031413612565,0.5902162405320702,45,crema-d
average,0.594719015994122,0.5611388923274919,45,msp-improv_crema-d
average,0.53091724529161,0.48463495234945714,45,msp-improv
average,0.6582939615404266,0.611427296890496,45,crema-d
