,acc,rec,epoch,dataset
fold1,0.6371280724450195,0.6405769423208575,42,iemocap_crema-d
fold1,0.6449136276391555,0.6810112728897989,42,iemocap
fold1,0.6331707317073171,0.6074585130095527,42,crema-d
fold2,0.6461016949152543,0.5842203938699103,78,iemocap_crema-d
fold2,0.6396226415094339,0.586925800090806,78,iemocap
fold2,0.6497354497354497,0.5576096542103474,78,crema-d
fold3,0.6384071933204881,0.6491890309283169,96,iemocap_crema-d
fold3,0.6076555023923444,0.5979861311811153,96,iemocap
fold3,0.6591397849462366,0.6529937307387237,96,crema-d
fold4,0.6364251861882194,0.6703528185267307,95,iemocap_crema-d
fold4,0.5898876404494382,0.6131235409971042,95,iemocap
fold4,0.662778366914104,0.6869855660243114,95,crema-d
fold5,0.6494661921708185,0.5940633423729949,67,iemocap_crema-d
fold5,0.5923392612859097,0.5126348769248061,67,iemocap
fold5,0.6931937172774869,0.5960796173515511,67,crema-d
average,0.6415056678079599,0.627680505603762,67,iemocap_crema-d
average,0.6148837346552564,0.5983363244167261,67,iemocap
average,0.6596036101161188,0.6202254162668972,67,crema-d
