,acc,rec,epoch,dataset
fold1,0.5688622754491018,0.3884026398071342,32,msp-improv
fold2,0.5173581710414903,0.3974303270989178,22,msp-improv
fold3,0.5332167832167832,0.4747351281965132,71,msp-improv
fold4,0.579175704989154,0.5496026700572155,69,msp-improv
fold5,0.4663551401869159,0.3933665190965856,58,msp-improv
average,0.5329936149766891,0.44070745685127327,58,msp-improv
