,acc,uar
fold1,0.939375,0.939395359883997
fold2,0.886875,0.8846177944862155
fold3,0.93,0.9301961471980761
fold4,0.91625,0.9160029439753982
fold5,0.90125,0.9013029707858918
average,0.9147500000000001,0.9143030432659156
