,acc,rec,epoch,dataset
fold1,0.68,0.6510866509690395,75,crema-d
fold2,0.6793650793650794,0.6911016837126224,49,crema-d
fold3,0.7376344086021506,0.6171120395482547,44,crema-d
fold4,0.6967126193001061,0.5787118203250353,15,crema-d
fold5,0.6795811518324607,0.6151399149310799,60,crema-d
average,0.6946586518199593,0.6306304218972063,60,crema-d
