,acc,rec,epoch,dataset
fold1,0.6387096774193548,0.5930331283155965,76,msp-improv_crema-d
fold1,0.555688622754491,0.5001358614213869,76,msp-improv
fold1,0.7063414634146341,0.6456072790211052,76,crema-d
fold2,0.5912511759172154,0.5265372243844982,30,msp-improv_crema-d
fold2,0.5325994919559696,0.45140584913420184,30,msp-improv
fold2,0.6645502645502646,0.5929900744588611,30,crema-d
fold3,0.6238348868175766,0.603979184736647,80,msp-improv_crema-d
fold3,0.5087412587412588,0.4595842768409549,80,msp-improv
fold3,0.6946236559139785,0.6800359065093893,80,crema-d
fold4,0.6359249329758713,0.5884380041693018,54,msp-improv_crema-d
fold4,0.5563991323210412,0.5237391396482306,54,msp-improv
fold4,0.7136797454931071,0.6403662534836472,54,crema-d
fold5,0.5767901234567901,0.5443052832727064,87,msp-improv_crema-d
fold5,0.4766355140186916,0.43251086313103015,87,msp-improv
fold5,0.6890052356020943,0.6243198493572103,87,crema-d
average,0.6133021593173617,0.57125856497575,87,msp-improv_crema-d
average,0.5260128039582904,0.4734751980351609,87,msp-improv
average,0.6936400729948157,0.6366638725660426,87,crema-d
