,acc,uar
fold1,0.7955555555555556,0.8011363636363636
fold2,0.8244444444444444,0.8154405313949116
fold3,0.768,0.7667766776677668
fold4,0.761,0.7596333872077579
fold5,0.797,0.798500714231411
average,0.7892,0.7882975348276422
