,acc,rec,epoch,dataset
fold1,0.5936578171091446,0.5228867981369907,73,iemocap_msp-improv
fold1,0.6161228406909789,0.560066754993885,73,iemocap
fold1,0.5796407185628742,0.4763717317418573,73,msp-improv
fold2,0.5821157218001168,0.46616483914489726,70,iemocap_msp-improv
fold2,0.6622641509433962,0.517081453422443,70,iemocap
fold2,0.54614733276884,0.42223909926633174,70,msp-improv
fold3,0.5579649708090075,0.4855691166177841,77,iemocap_msp-improv
fold3,0.5629984051036683,0.4974627054722427,77,iemocap
fold3,0.5524475524475524,0.4522637748133196,77,msp-improv
fold4,0.5535714285714286,0.4966976291887533,88,iemocap_msp-improv
fold4,0.548689138576779,0.5224656622645129,88,iemocap
fold4,0.5563991323210412,0.4777230345412163,88,msp-improv
fold5,0.5530260966129927,0.45850678646184967,90,iemocap_msp-improv
fold5,0.6292749658002736,0.514321540968866,90,iemocap
fold5,0.5009345794392523,0.4145109741122676,90,msp-improv
average,0.568067206980538,0.48596503391005497,90,iemocap_msp-improv
average,0.6038699002230192,0.5222796234243898,90,iemocap
average,0.547113863107912,0.4486217228949985,90,msp-improv
