,acc,uar
fold1,0.8925,0.8918939190329456
fold2,0.825,0.8211382113821137
fold3,0.835,0.8331999699932484
fold4,0.8225,0.8169631396710308
fold5,0.84375,0.8395586588333928
average,0.84375,0.8405507797825462
