,acc,uar
fold1,0.89,0.9003788582999612
fold2,0.8755555555555555,0.8719504643962848
fold3,0.882,0.8816301060816973
fold4,0.869,0.8683368336833683
fold5,0.879,0.8778682487069862
average,0.8791111111111111,0.8800329022336596
