,acc,uar
fold1,0.8228571428571428,0.8309458666380116
fold2,0.8057142857142857,0.807998297537978
fold3,0.7714285714285715,0.7771335807050093
fold4,0.8185714285714286,0.8191581422308578
fold5,0.8114285714285714,0.8153824740664326
average,0.8059999999999998,0.810123672235658
