,acc,uar
fold1,0.844375,0.8499379537086156
fold2,0.780625,0.78017831361446
fold3,0.86875,0.8691840979013767
fold4,0.835,0.8293224847441715
fold5,0.83875,0.8358071066465951
average,0.8334999999999999,0.8328859913230439
