,acc,uar
fold1,0.7642857142857142,0.7766874702358573
fold2,0.7457142857142857,0.7519442594395205
fold3,0.7328571428571429,0.7363465737002158
fold4,0.7957142857142857,0.798044006785349
fold5,0.8028571428571428,0.8041812616171716
average,0.7682857142857143,0.7734407143556229
