,acc,uar
fold1,0.8905555555555555,0.8910571023184597
fold2,0.87,0.8589296904373982
fold3,0.8,0.7984593837535015
fold4,0.775,0.7757120395597537
fold5,0.8555,0.8553890020692504
average,0.838211111111111,0.8359094436276727
