,acc,uar,epoch,dataset
fold1,0.6199616122840691,0.6238400414138154,155,iemocap
fold2,0.7132075471698113,0.6950780460039876,177,iemocap
fold3,0.5741626794258373,0.5244012894754682,183,iemocap
fold4,0.5936329588014981,0.5982899550428286,170,iemocap
fold5,0.5827633378932968,0.573157051756062,160,iemocap
average,0.6167456271149026,0.6029532767384322,160,iemocap
