,acc,uar
fold1,0.76,0.7676031782384339
fold2,0.7714285714285715,0.776796467282216
fold3,0.7192857142857143,0.7212143313904195
fold4,0.73,0.7295666797283177
fold5,0.7228571428571429,0.7351576994434137
average,0.7407142857142858,0.7460676712165603
