,acc,uar
fold1,0.89375,0.893105259537641
fold2,0.856875,0.856875
fold3,0.871875,0.8717896434213178
fold4,0.87625,0.875943021794976
fold5,0.8675,0.8656925127165569
average,0.87325,0.8726810874940985
