,acc,uar
fold1,0.525,0.5034285190256753
fold2,0.5557142857142857,0.5563025004285749
fold3,0.5928571428571429,0.5923289417764556
fold4,0.5478571428571428,0.5488954290519303
fold5,0.5357142857142857,0.5492053921357509
average,0.5514285714285714,0.5500321564836774
