,acc,uar
fold1,0.5883333333333334,0.5950594606498629
fold2,0.6361111111111111,0.6379892987890734
fold3,0.638,0.6394413305007781
fold4,0.601,0.598533624287248
fold5,0.6275,0.6249090849064438
average,0.6181888888888889,0.6191865598266812
