,acc,uar
fold1,0.586875,0.5864751351173987
fold2,0.5875,0.5777915423165719
fold3,0.61,0.6113598187429197
fold4,0.595625,0.5854513509158128
fold5,0.61625,0.6198394638793729
average,0.59925,0.5961834621944153
