,acc,uar
fold1,0.905625,0.9064775746210345
fold2,0.83125,0.8276752606006791
fold3,0.860625,0.8623091240687693
fold4,0.86625,0.870297376604038
fold5,0.896875,0.897616380004094
average,0.8721249999999999,0.872875143179723
