,acc,rec,epoch,dataset
fold1,0.6772315653298836,0.6797226930029847,75,iemocap_crema-d
fold1,0.5604606525911708,0.6215253190924028,75,iemocap
fold1,0.7365853658536585,0.6909980270679967,75,crema-d
fold2,0.7267796610169491,0.7354820016836418,44,iemocap_crema-d
fold2,0.7264150943396226,0.7407750752878265,44,iemocap
fold2,0.726984126984127,0.7008165669858446,44,crema-d
fold3,0.7109826589595376,0.6839165992997102,88,iemocap_crema-d
fold3,0.6220095693779905,0.5743838954718503,88,iemocap
fold3,0.7709677419354839,0.6989231556162517,88,crema-d
fold4,0.6777251184834123,0.7008375108135092,32,iemocap_crema-d
fold4,0.6647940074906367,0.6900248059730819,32,iemocap
fold4,0.6850477200424178,0.6938639419245477,32,crema-d
fold5,0.6903914590747331,0.6756218082082492,45,iemocap_crema-d
fold5,0.6032831737346102,0.5995772895062204,45,iemocap
fold5,0.7570680628272252,0.6827046191098634,45,crema-d
average,0.6966220925729031,0.695116122601619,45,iemocap_crema-d
average,0.6353924995068061,0.6452572770662763,45,iemocap
average,0.7353306035285824,0.6934612621409008,45,crema-d
