,acc,uar,epoch,dataset
fold1,0.6875808538163001,0.6774482136903309,180,iemocap_crema-d
fold2,0.6705084745762712,0.6585654832895496,162,iemocap_crema-d
fold3,0.691072575465639,0.6790208654784222,190,iemocap_crema-d
fold4,0.6587677725118484,0.6223818065397517,196,iemocap_crema-d
fold5,0.6814946619217082,0.6785745199880264,182,iemocap_crema-d
average,0.6778848676583534,0.6631981777972161,182,iemocap_crema-d
