,acc,uar,epoch,dataset
fold1,0.65,0.5748421261201302,177,msp-improv_crema-d
fold2,0.5964252116650988,0.5536621219447715,198,msp-improv_crema-d
fold3,0.6537949400798935,0.5944348533124852,193,msp-improv_crema-d
fold4,0.632171581769437,0.5740098243412375,199,msp-improv_crema-d
fold5,0.6024691358024692,0.5758151609966017,195,msp-improv_crema-d
average,0.6269721738633797,0.5745528173430452,195,msp-improv_crema-d
