,acc,uar
fold1,0.5861111111111111,0.5913623485563934
fold2,0.47055555555555556,0.4619860886846354
fold3,0.4435,0.4441524763505844
fold4,0.5745,0.5723886328725039
fold5,0.5325,0.5336883688368836
average,0.5214333333333332,0.5207155830602002
