,acc,uar
fold1,0.93125,0.9302021648459533
fold2,0.884375,0.884375
fold3,0.885625,0.8855521649252577
fold4,0.896875,0.8964613634516942
fold5,0.886875,0.8838069586000212
average,0.897,0.8960795303645852
