,acc,uar
fold1,0.7766666666666666,0.7689115513041352
fold2,0.765,0.769368853348907
fold3,0.769,0.7690603049648794
fold4,0.7685,0.7679639323265093
fold5,0.78,0.7807866473410816
average,0.7718333333333334,0.7712182578571025
