,acc,uar
fold1,0.885,0.884522854851644
fold2,0.848125,0.8466427038559479
fold3,0.86125,0.8610511710320926
fold4,0.8375,0.8395531785424335
fold5,0.8775,0.8773411517591458
average,0.8618749999999998,0.8618222120082528
