,acc,uar
fold1,0.8733333333333333,0.8604270699097938
fold2,0.8783333333333333,0.890896902514202
fold3,0.879,0.8784616246184862
fold4,0.911,0.9114338261399173
fold5,0.8935,0.892214077361065
average,0.8870333333333333,0.8866867001086929
