,acc,uar
fold1,0.8322222222222222,0.8160236791237113
fold2,0.8294444444444444,0.8459229819096576
fold3,0.851,0.8504006144221192
fold4,0.859,0.8597536400448436
fold5,0.8135,0.8110537814251817
average,0.8370333333333333,0.8366309393851026
