,acc,uar
fold1,0.8844444444444445,0.8891133557800224
fold2,0.9055555555555556,0.9041347268254001
fold3,0.885,0.8820441844675406
fold4,0.902,0.9034804047131147
fold5,0.924,0.924843624314168
average,0.9002000000000001,0.9007232592200491
