,acc,uar
fold1,0.49722222222222223,0.5025283172782484
fold2,0.5822222222222222,0.5640129582557618
fold3,0.542,0.5410898282760904
fold4,0.5335,0.5359011907048205
fold5,0.5395,0.5387915557729256
average,0.5388888888888889,0.5364647700575693
