,acc,uar
fold1,0.591875,0.5922085838618132
fold2,0.5325,0.5329949952421206
fold3,0.54625,0.5481683515163648
fold4,0.51,0.5108700238638868
fold5,0.520625,0.5186331133113311
average,0.54025,0.5405750135591033
