,acc,rec,epoch,dataset
fold1,0.5914454277286135,0.5921058833627598,99,iemocap_msp-improv
fold1,0.6429942418426103,0.6595476977094943,99,iemocap
fold1,0.5592814371257485,0.5364759717039955,99,msp-improv
fold2,0.5803623611922852,0.5058002366656997,28,iemocap_msp-improv
fold2,0.6811320754716981,0.5963691143344073,28,iemocap
fold2,0.5351397121083827,0.4453650390932588,28,msp-improv
fold3,0.5771476230191827,0.5427124810936503,87,iemocap_msp-improv
fold3,0.6267942583732058,0.5975983787004627,87,iemocap
fold3,0.5227272727272727,0.4594975742679853,87,msp-improv
fold4,0.5865384615384616,0.5620829833550962,99,iemocap_msp-improv
fold4,0.5805243445692884,0.5769366436033102,99,iemocap
fold4,0.5900216919739696,0.5517217630853994,99,msp-improv
fold5,0.5691282620766241,0.5367114937236441,65,iemocap_msp-improv
fold5,0.6374829001367989,0.6302576489413936,65,iemocap
fold5,0.5224299065420561,0.4868696614227126,65,msp-improv
average,0.5809244271110334,0.5478826156401702,65,iemocap_msp-improv
average,0.6337855640787202,0.6121418966578135,65,iemocap
average,0.545920004095486,0.49598600191467035,65,msp-improv
