,acc,rec,epoch,dataset
fold1,0.6106194690265486,0.5291335019524744,168,iemocap_msp-improv
fold1,0.6641074856046065,0.6095088596128304,168,iemocap
fold1,0.577245508982036,0.460875578853107,168,msp-improv
fold2,0.5990648743424898,0.5257270711555418,195,iemocap_msp-improv
fold2,0.6849056603773584,0.6377011056837101,195,iemocap
fold2,0.5605419136325148,0.46908801155566576,195,msp-improv
fold3,0.5421184320266889,0.47343052419826065,137,iemocap_msp-improv
fold3,0.5629984051036683,0.5052877770998577,137,iemocap
fold3,0.5192307692307693,0.417358002564874,137,msp-improv
fold4,0.573489010989011,0.5014189743284578,120,iemocap_msp-improv
fold4,0.5767790262172284,0.5355720110030455,120,iemocap
fold4,0.571583514099783,0.4794765840220386,120,msp-improv
fold5,0.5319267073847862,0.4300205664044017,102,iemocap_msp-improv
fold5,0.6046511627906976,0.46928081908153546,102,iemocap
fold5,0.4822429906542056,0.3925702096955698,102,msp-improv
average,0.5714436987539049,0.4919461276078273,102,iemocap_msp-improv
average,0.6186883480187119,0.5514701144961958,102,iemocap
average,0.5421689393198618,0.44387367733825095,102,msp-improv
