,acc,uar
fold1,0.9116666666666666,0.9177027196390526
fold2,0.9394444444444444,0.9352289696366352
fold3,0.922,0.9214621462146215
fold4,0.934,0.9337096135460876
fold5,0.9595,0.9594175114580614
average,0.9333222222222222,0.9335041920988918
