,acc,uar
fold1,0.618125,0.618479782951164
fold2,0.580625,0.5773505216426541
fold3,0.505625,0.5049641323081105
fold4,0.47625,0.4828633079084705
fold5,0.56625,0.5676038027139026
average,0.5493750000000001,0.5502523095048603
