,acc,uar
fold1,0.9375,0.9376058600366253
fold2,0.84125,0.8416040225565672
fold3,0.87375,0.8743241807351664
fold4,0.851875,0.8512949724598617
fold5,0.85875,0.8596359635963596
average,0.872625,0.872892999876916
