,acc,uar,epoch,dataset
fold1,0.6813819577735125,0.690195073924099,193,iemocap
fold2,0.7075471698113207,0.71132433096375,151,iemocap
fold3,0.6411483253588517,0.6139409816997243,141,iemocap
fold4,0.5767790262172284,0.5441836951894423,193,iemocap
fold5,0.6101231190150479,0.599329571469981,127,iemocap
average,0.6433959196351922,0.6317947306493994,127,iemocap
