,acc,rec,epoch,dataset
fold1,0.7365853658536585,0.6406939283032933,65,crema-d
fold2,0.7121693121693121,0.6429044080802925,90,crema-d
fold3,0.7580645161290323,0.6780796818760657,70,crema-d
fold4,0.7317073170731707,0.6098634765264705,41,crema-d
fold5,0.7036649214659686,0.6111261753320307,26,crema-d
average,0.7284382865382285,0.6365335340236306,26,crema-d
