,acc,rec,epoch,dataset
fold1,0.6575268817204301,0.5575426967749869,77,msp-improv_crema-d
fold1,0.5964071856287425,0.4771991245884174,77,msp-improv
fold1,0.7073170731707317,0.6023668278860183,77,crema-d
fold2,0.610065851364064,0.5483529171887143,88,msp-improv_crema-d
fold2,0.5334462320067739,0.4445898518809509,88,msp-improv
fold2,0.7058201058201058,0.639670975079979,88,crema-d
fold3,0.6750998668442078,0.6060337835484932,83,msp-improv_crema-d
fold3,0.5541958041958042,0.47737046323275084,83,msp-improv
fold3,0.7494623655913979,0.6565244839125571,83,crema-d
fold4,0.6439678284182305,0.58850130732788,77,msp-improv_crema-d
fold4,0.5488069414316703,0.5040527654164018,77,msp-improv
fold4,0.7370095440084835,0.6565350458827138,77,crema-d
fold5,0.5664197530864198,0.5121114643404066,62,msp-improv_crema-d
fold5,0.4355140186915888,0.37233250726045286,62,msp-improv
fold5,0.7130890052356021,0.6247627280393757,62,crema-d
average,0.6306160362866704,0.5625084338360962,62,msp-improv_crema-d
average,0.5336740363909158,0.4551089424757947,62,msp-improv
average,0.7225396187652643,0.6359720121601289,62,crema-d
