,acc,uar,epoch,dataset
fold1,0.6946959896507116,0.6792809097304106,196,iemocap_crema-d
fold2,0.7003389830508474,0.6693012778569506,187,iemocap_crema-d
fold3,0.6820809248554913,0.6569650275393712,192,iemocap_crema-d
fold4,0.6675693974272173,0.6692909833339626,197,iemocap_crema-d
fold5,0.6583629893238434,0.6551412411850159,181,iemocap_crema-d
average,0.6806096568616221,0.6659958879291422,181,iemocap_crema-d
