,acc,rec,epoch,dataset
fold1,0.6672043010752688,0.6061722947228276,178,msp-improv_crema-d
fold1,0.5868263473053892,0.5110303242325714,178,msp-improv
fold1,0.7326829268292683,0.6632262741809268,178,crema-d
fold2,0.6382878645343368,0.582962283423858,158,msp-improv_crema-d
fold2,0.5783234546994073,0.5093768262930821,158,msp-improv
fold2,0.7132275132275132,0.649971796934607,158,crema-d
fold3,0.681757656458056,0.6179623897728554,188,msp-improv_crema-d
fold3,0.5576923076923077,0.5018551166979004,188,msp-improv
fold3,0.7580645161290323,0.6609222135096419,188,crema-d
fold4,0.657372654155496,0.6142170069361638,143,msp-improv_crema-d
fold4,0.5921908893709328,0.5687751642297096,143,msp-improv
fold4,0.721102863202545,0.6429556245718661,143,crema-d
fold5,0.6187654320987654,0.5870340507992704,150,msp-improv_crema-d
fold5,0.5074766355140187,0.45123058327678517,150,msp-improv
fold5,0.743455497382199,0.6981236841850088,150,crema-d
average,0.6526775816643846,0.6016696051309951,150,msp-improv_crema-d
average,0.5645019269164111,0.5084536029460097,150,msp-improv
average,0.7337066633541116,0.6630399186764101,150,crema-d
