,acc,rec,epoch,dataset
fold1,0.636021505376344,0.5413176525024435,82,msp-improv_crema-d
fold1,0.5904191616766467,0.45870249307129674,82,msp-improv
fold1,0.6731707317073171,0.5746688091331373,82,crema-d
fold2,0.5865475070555033,0.50061171377756,77,msp-improv_crema-d
fold2,0.519051651143099,0.3985474579237648,77,msp-improv
fold2,0.6708994708994709,0.5895426476719425,77,crema-d
fold3,0.6291611185086551,0.5512248733393019,78,msp-improv_crema-d
fold3,0.5052447552447552,0.4120386487924808,78,msp-improv
fold3,0.7053763440860215,0.6063449235622232,78,crema-d
fold4,0.5823056300268097,0.47492877963875924,44,msp-improv_crema-d
fold4,0.4956616052060738,0.38958995549904635,44,msp-improv
fold4,0.6670201484623541,0.5423787397652036,44,crema-d
fold5,0.5392592592592592,0.47786603286252416,72,msp-improv_crema-d
fold5,0.41682242990654206,0.3480326612292563,72,msp-improv
fold5,0.6764397905759162,0.5847939007374112,72,crema-d
average,0.5946590040453142,0.5091898104241178,72,msp-improv_crema-d
average,0.5054399206354233,0.40138224330316896,72,msp-improv
average,0.6785812971462161,0.5795458041739836,72,crema-d
