,acc,uar
fold1,0.945,0.9506480558325026
fold2,0.965,0.9602272727272727
fold3,0.942,0.9424603174603174
fold4,0.949,0.9512893982808023
fold5,0.9675,0.9666916823014384
average,0.9536999999999999,0.9542633453204667
