,acc,uar
fold1,0.540625,0.5380474213783258
fold2,0.56,0.5601625647860673
fold3,0.420625,0.41974652186968275
fold4,0.51125,0.5120514972361963
fold5,0.63,0.6295629562956295
average,0.5325,0.5319141923131803
