,acc,uar,epoch,dataset
fold1,0.6187315634218289,0.5752111709201657,164,iemocap_msp-improv
fold2,0.5902980713033313,0.536987205393196,185,iemocap_msp-improv
fold3,0.554628857381151,0.5044819137453822,188,iemocap_msp-improv
fold4,0.5934065934065934,0.5681523635467638,199,iemocap_msp-improv
fold5,0.5596890616324264,0.517356024734425,194,iemocap_msp-improv
average,0.5833508294290662,0.5404377356679866,194,iemocap_msp-improv
