,acc,rec,epoch,dataset
fold1,0.6483870967741936,0.6025575139170578,130,msp-improv_crema-d
fold1,0.5832335329341317,0.5199481890658362,130,msp-improv
fold1,0.7014634146341463,0.6493006505631571,130,crema-d
fold2,0.6194731890874883,0.5630840584847998,186,msp-improv_crema-d
fold2,0.5453005927180355,0.46775262957403413,186,msp-improv
fold2,0.7121693121693121,0.6482996268059651,186,crema-d
fold3,0.666444740346205,0.6306602149352891,176,msp-improv_crema-d
fold3,0.5716783216783217,0.514201708413237,176,msp-improv
fold3,0.7247311827956989,0.6787951953496066,176,crema-d
fold4,0.6332439678284182,0.5680173146086207,145,msp-improv_crema-d
fold4,0.5488069414316703,0.4992901038355584,145,msp-improv
fold4,0.7158006362672322,0.6204509303272392,145,crema-d
fold5,0.5955555555555555,0.5594627666699331,180,msp-improv_crema-d
fold5,0.47757009345794393,0.4306902952804739,180,msp-improv
fold5,0.7277486910994765,0.662472793548996,180,crema-d
average,0.6326209099183722,0.5847563737231402,180,msp-improv_crema-d
average,0.5453178964440206,0.4863765852338279,180,msp-improv
average,0.7163826473931731,0.6518638393189928,180,crema-d
