,acc,rec,epoch,dataset
fold1,0.6483870967741936,0.651184747610726,69,msp-improv_crema-d
fold1,0.577245508982036,0.5813974433439073,69,msp-improv
fold1,0.7063414634146341,0.6983666925309356,69,crema-d
fold2,0.6241768579492004,0.5670024183835197,42,msp-improv_crema-d
fold2,0.5605419136325148,0.4958653215293439,42,msp-improv
fold2,0.7037037037037037,0.6334017779627683,42,crema-d
fold3,0.6411451398135819,0.655634870948236,38,msp-improv_crema-d
fold3,0.5506993006993007,0.5308550603020543,38,msp-improv
fold3,0.6967741935483871,0.7246515612330883,38,crema-d
fold4,0.664343163538874,0.6441990609134413,38,msp-improv_crema-d
fold4,0.5986984815618221,0.595311506675143,38,msp-improv
fold4,0.7285259809119831,0.6785688368969489,38,crema-d
fold5,0.6079012345679012,0.5598687468636899,86,msp-improv_crema-d
fold5,0.48317757009345796,0.41947769563819554,86,msp-improv
fold5,0.7476439790575916,0.6692550402763184,86,crema-d
average,0.6371906985287502,0.6155779689439226,86,msp-improv_crema-d
average,0.5540725549938263,0.5245814054977288,86,msp-improv
average,0.7165978641272599,0.6808487817800118,86,crema-d
