,acc,uar
fold1,0.735,0.7614583333333333
fold2,0.755,0.7627998567848192
fold3,0.7878571428571428,0.787139967876961
fold4,0.7771428571428571,0.773395947118575
fold5,0.7285714285714285,0.7375178900020446
average,0.7567142857142858,0.7644623990231466
