,acc,uar
fold1,0.896875,0.8962926039589727
fold2,0.844375,0.8430145335208626
fold3,0.868125,0.8674683827171876
fold4,0.859375,0.8614788966901643
fold5,0.83,0.8331683532169559
average,0.85975,0.8602845540208287
