,acc,uar
fold1,0.6061111111111112,0.6125305779418606
fold2,0.6138888888888889,0.6080789067076697
fold3,0.6065,0.6065
fold4,0.5995,0.6037268151140608
fold5,0.6295,0.629259083293741
average,0.6111000000000001,0.6120190766114664
