,acc,uar
fold1,0.625625,0.625118776724763
fold2,0.57875,0.5785317938404659
fold3,0.569375,0.5694965603502189
fold4,0.584375,0.5839954685729911
fold5,0.575,0.5788209388449606
average,0.586625,0.5871927076666799
