,acc,uar
fold1,0.7892857142857143,0.8122765991592313
fold2,0.82,0.8240016669526635
fold3,0.8392857142857143,0.8433120875840168
fold4,0.8264285714285714,0.826255767868914
fold5,0.7935714285714286,0.7978623026352067
average,0.8137142857142857,0.8207416848400065
