,acc,uar,epoch,dataset
fold1,0.5700575815738963,0.5293446277190672,137,iemocap
fold2,0.6924528301886792,0.584426699377299,161,iemocap
fold3,0.5996810207336523,0.5312401656979544,175,iemocap
fold4,0.5617977528089888,0.5288175000818679,163,iemocap
fold5,0.6210670314637483,0.567585836148199,175,iemocap
average,0.6090112433537929,0.5482829658048776,175,iemocap
