,acc,uar,epoch,dataset
fold1,0.6907317073170731,0.5833528338667676,166,crema-d
fold2,0.6656084656084656,0.584929027591526,193,crema-d
fold3,0.7311827956989247,0.6317434084271518,185,crema-d
fold4,0.7253446447507953,0.6202297123300325,178,crema-d
fold5,0.6879581151832461,0.6186202840985566,189,crema-d
average,0.7001651457117009,0.6077750532628069,189,crema-d
