,acc,uar,epoch,dataset
fold1,0.6191616766467066,0.5413240647873827,166,msp-improv
fold2,0.5436071126164268,0.47342562096151486,196,msp-improv
fold3,0.5541958041958042,0.4896473933578428,185,msp-improv
fold4,0.5704989154013015,0.5679328247510065,178,msp-improv
fold5,0.508411214953271,0.4511225233133291,154,msp-improv
average,0.559174944762702,0.5046904854342151,154,msp-improv
