,acc,rec,epoch,dataset
fold1,0.6253687315634219,0.5983668605884727,51,iemocap_msp-improv
fold1,0.6737044145873321,0.6763973179648357,51,iemocap
fold1,0.5952095808383233,0.5307502771151152,51,msp-improv
fold2,0.5879602571595558,0.5457940992647713,61,iemocap_msp-improv
fold2,0.6849056603773584,0.6804590747877354,61,iemocap
fold2,0.5444538526672311,0.4840850871400337,61,msp-improv
fold3,0.5704753961634695,0.5123501743810143,79,iemocap_msp-improv
fold3,0.5821371610845295,0.5329995468639057,79,iemocap
fold3,0.5576923076923077,0.47540771936903964,79,msp-improv
fold4,0.5810439560439561,0.5510623809316546,16,iemocap_msp-improv
fold4,0.5674157303370787,0.5564764524534639,16,iemocap
fold4,0.588937093275488,0.5476001271455816,16,msp-improv
fold5,0.5646862853970017,0.5175293666728454,81,iemocap_msp-improv
fold5,0.6238030095759234,0.6070510905509249,81,iemocap
fold5,0.5242990654205607,0.4705707969667556,81,msp-improv
average,0.5859069252654809,0.5450205763677516,81,iemocap_msp-improv
average,0.6263931951924444,0.610676696524173,81,iemocap
average,0.5621183799787822,0.5016828015473052,81,msp-improv
