,acc,uar,epoch,dataset
fold1,0.728780487804878,0.6393970823745706,172,crema-d
fold2,0.6994708994708995,0.6411794964891163,129,crema-d
fold3,0.7505376344086021,0.6442714283298268,169,crema-d
fold4,0.7486744432661718,0.6614279170738642,189,crema-d
fold5,0.7151832460732984,0.6231791645508771,196,crema-d
average,0.72852934220477,0.641891017763651,196,crema-d
