,acc,uar
fold1,0.5683333333333334,0.5862481564090664
fold2,0.655,0.6456462927803237
fold3,0.6365,0.6371634290857271
fold4,0.593,0.5928637731259203
fold5,0.6375,0.6401824191037897
average,0.6180666666666668,0.6204208141009654
