,acc,uar
fold1,0.9066666666666666,0.89575
fold2,0.8633333333333333,0.87275
fold3,0.872,0.872
fold4,0.922,0.9219999999999999
fold5,0.894,0.894
average,0.8916000000000001,0.8913
