,acc,rec,epoch,dataset
fold1,0.621505376344086,0.5793421436386614,37,msp-improv_crema-d
fold1,0.5497005988023952,0.504739147171401,37,msp-improv
fold1,0.68,0.6194034309520158,37,crema-d
fold2,0.603480714957667,0.5740766117672462,64,msp-improv_crema-d
fold2,0.5325994919559696,0.5145687360555317,64,msp-improv
fold2,0.692063492063492,0.6307952939153911,64,crema-d
fold3,0.6344873501997337,0.6094895433918803,60,msp-improv_crema-d
fold3,0.5384615384615384,0.4998779114497667,60,msp-improv
fold3,0.6935483870967742,0.6496906189209251,60,crema-d
fold4,0.6428954423592493,0.6109325541538088,78,msp-improv_crema-d
fold4,0.5520607375271149,0.544320830684467,78,msp-improv
fold4,0.7317073170731707,0.6574558354533345,78,crema-d
fold5,0.5817283950617284,0.5512492898812141,38,msp-improv_crema-d
fold5,0.46448598130841123,0.4297279617254952,38,msp-improv
fold5,0.7130890052356021,0.6436124059895201,38,crema-d
average,0.6168194557844928,0.5850180285665622,38,msp-improv_crema-d
average,0.5274616696110859,0.49864691741733225,38,msp-improv
average,0.7020816402938077,0.6401915170462373,38,crema-d
