,acc,uar
fold1,0.5127777777777778,0.5048842113639981
fold2,0.5427777777777778,0.5392451184952197
fold3,0.564,0.5641858059404197
fold4,0.555,0.5523202929968465
fold5,0.5815,0.5816770419260482
average,0.5512111111111111,0.5484624941445064
